transaction_id,amount,location,device,payment_method,hour,avg_amount,amount_ratio,new_device,location_change,transactions_last_10min,is_fraud,created_at
TXN17273,8261.27,Pune,Samsung S24,UPI,20,5000.0,1.65,0,0,1,0,2026-08-31 20:03:02
TXN17274,3800.63,Mumbai,Safari macOS,UPI,19,5000.0,0.76,0,0,1,0,2026-08-31 19:49:17
TXN17275,2082.53,Bangalore,iPhone 15,Credit Card,12,1500.0,1.39,0,0,1,0,2026-08-31 12:53:42
TXN17276,5468.81,Pune,Samsung S24,UPI,12,8000.0,0.68,0,0,1,0,2026-08-31 12:03:32
TXN17277,3302.45,Hyderabad,iPhone 15,Credit Card,16,2500.0,1.32,0,0,1,0,2026-08-31 16:48:44
TXN17278,2846.58,Mumbai,Samsung S24,UPI,18,3500.0,0.81,0,0,1,0,2026-08-31 18:49:14
TXN17279,996.17,Pune,Chrome Windows,Credit Card,12,1500.0,0.66,0,0,1,0,2026-08-31 12:50:26
TXN17280,3914.87,Delhi,Android Device,UPI,3,3500.0,1.12,1,0,3,0,2026-08-31 03:01:02
TXN17281,4116.81,Hyderabad,Safari macOS,Credit Card,20,12000.0,0.34,0,0,3,0,2026-08-31 20:17:39
TXN17282,1737.37,Bangalore,Samsung S24,Debit Card,13,3500.0,0.5,0,0,2,0,2026-08-31 13:41:25
TXN17283,4657.32,Bangalore,Safari macOS,Credit Card,21,5000.0,0.93,0,0,1,0,2026-08-31 21:40:13
TXN17284,8268.21,Delhi,iPhone 15,UPI,10,8000.0,1.03,0,0,1,0,2026-08-31 10:28:36
TXN17285,4313.33,Mumbai,Samsung S24,Net Banking,19,5000.0,0.86,0,0,1,0,2026-08-31 19:20:17
TXN17286,6379.77,Pune,iPhone 15,Debit Card,19,12000.0,0.53,0,0,1,0,2026-08-31 19:38:30
TXN17287,3604.85,Pune,Unknown Web Client,Debit Card,13,5000.0,0.72,1,0,1,0,2026-08-31 13:52:17
TXN17288,9355.13,Delhi,Chrome Windows,Net Banking,16,8000.0,1.17,0,0,2,0,2026-08-31 16:48:32
TXN17289,4417.07,Bangalore,Chrome Windows,Debit Card,14,3500.0,1.26,0,0,1,0,2026-08-31 14:03:42
TXN17290,1490.3,Delhi,Chrome Windows,Credit Card,13,1500.0,0.99,0,0,2,0,2026-08-31 13:43:41
TXN17291,19060.92,Pune,Chrome Windows,UPI,17,12000.0,1.59,0,0,1,0,2026-08-31 17:29:08
TXN17292,5861.45,Delhi,iPhone 15,Debit Card,4,5000.0,1.17,0,0,2,0,2026-08-31 04:56:26
TXN17293,8898.87,Pune,iPhone 15,Debit Card,9,12000.0,0.74,0,0,1,0,2026-08-31 09:09:16
TXN17294,7150.92,Hyderabad,Unknown Web Client,Credit Card,20,8000.0,0.89,1,0,1,0,2026-08-31 20:59:21
TXN17295,1426.39,Delhi,Samsung S24,Debit Card,12,2500.0,0.57,0,0,1,0,2026-08-31 12:27:12
TXN17296,3351.83,Delhi,Chrome Windows,Credit Card,8,3500.0,0.96,0,0,1,0,2026-08-31 08:18:33
TXN17297,2340.36,Mumbai,iPhone 15,Debit Card,10,1500.0,1.56,0,0,3,0,2026-08-31 10:06:30
TXN17298,15784.41,Bangalore,Android Device,Credit Card,20,12000.0,1.32,1,0,1,0,2026-08-31 20:30:50
TXN17299,8760.4,Mumbai,Samsung S24,Debit Card,12,5000.0,1.75,0,0,3,0,2026-08-31 12:50:32
TXN17300,2214.74,Pune,Android Device,Net Banking,7,2500.0,0.89,1,0,1,0,2026-08-31 07:41:36
TXN17301,2570.0,Mumbai,iPhone 15,Debit Card,15,1500.0,1.71,0,0,1,0,2026-08-31 15:01:35
TXN17302,11107.1,Bangalore,Safari macOS,Net Banking,21,12000.0,0.93,0,0,1,0,2026-08-31 21:16:08
TXN17303,4503.81,Delhi,Samsung S24,Debit Card,20,2500.0,1.8,0,0,1,0,2026-08-31 20:03:40
TXN17304,7930.36,Bangalore,Safari macOS,Net Banking,21,8000.0,0.99,0,0,1,0,2026-08-31 21:30:21
TXN17305,15923.55,Pune,Samsung S24,Debit Card,7,12000.0,1.33,0,0,3,0,2026-08-31 07:28:22
TXN17306,4510.17,Delhi,Safari macOS,Net Banking,8,2500.0,1.8,0,0,1,0,2026-08-31 08:50:54
TXN17307,10393.93,Singapore,Unknown Web Client,Credit Card,23,2500.0,4.16,1,1,6,1,2026-08-31 23:46:57
TXN17308,4627.73,Pune,Samsung S24,Credit Card,9,5000.0,0.93,0,0,1,0,2026-08-31 09:57:36
TXN17309,2728.21,Mumbai,Samsung S24,UPI,22,2500.0,1.09,0,0,2,0,2026-08-31 22:26:59
TXN17310,5860.93,Pune,Samsung S24,Credit Card,10,3500.0,1.67,0,0,1,0,2026-08-31 10:02:55
TXN17311,86409.16,Bangalore,Unknown Web Client,Credit Card,3,8000.0,10.8,1,0,2,1,2026-08-31 03:39:41
TXN17312,3318.66,Delhi,Samsung S24,UPI,20,3500.0,0.95,0,0,1,0,2026-08-31 20:07:17
TXN17313,884.36,Bangalore,Chrome Windows,Net Banking,16,1500.0,0.59,0,0,1,0,2026-08-31 16:25:12
TXN17314,5891.4,Delhi,iPhone 15,Debit Card,9,2500.0,2.36,0,0,1,0,2026-08-31 09:22:53
TXN17315,9944.31,Delhi,Samsung S24,Net Banking,6,12000.0,0.83,0,0,2,0,2026-08-31 06:53:09
TXN17316,1598.34,Mumbai,Samsung S24,Net Banking,3,1500.0,1.07,0,0,2,0,2026-08-31 03:32:39
TXN17317,3969.71,Delhi,Android Device,UPI,6,2500.0,1.59,1,0,1,0,2026-08-31 06:34:31
TXN17318,9407.52,Pune,Samsung S24,Debit Card,9,12000.0,0.78,0,0,2,0,2026-08-31 09:44:32
TXN17319,2338.75,Delhi,Chrome Windows,UPI,10,3500.0,0.67,0,0,1,0,2026-08-31 10:58:09
TXN17320,5534.12,Delhi,iPhone 15,UPI,14,5000.0,1.11,0,0,2,0,2026-08-31 14:04:03
TXN17321,1708.36,Pune,Safari macOS,Net Banking,12,3500.0,0.49,0,0,2,0,2026-08-31 12:49:05
TXN17322,7129.77,Delhi,Safari macOS,Credit Card,19,8000.0,0.89,0,0,1,0,2026-08-31 19:21:17
TXN17323,3860.43,Pune,Chrome Windows,Debit Card,8,3500.0,1.1,0,0,1,0,2026-08-31 08:00:13
TXN17324,7181.16,Mumbai,Safari macOS,UPI,17,8000.0,0.9,0,0,1,0,2026-08-31 17:00:36
TXN17325,6472.27,Pune,Chrome Windows,UPI,10,12000.0,0.54,0,0,2,0,2026-08-31 10:14:52
TXN17326,22704.83,Bangalore,iPhone 15,Net Banking,12,12000.0,1.89,0,0,2,0,2026-08-31 12:52:53
TXN17327,2605.71,Chennai,iPhone 15,Credit Card,19,2500.0,1.04,0,1,1,0,2026-08-31 19:15:44
TXN17328,18670.45,London,Android Device,Credit Card,0,5000.0,3.73,1,1,5,1,2026-08-31 00:00:52
TXN17329,448.55,London,Chrome Windows,Net Banking,21,1500.0,0.3,0,1,15,1,2026-08-31 21:51:41
TXN17330,6204.18,Delhi,Safari macOS,Debit Card,12,3500.0,1.77,0,0,2,0,2026-08-31 12:15:58
TXN17331,1351.82,Delhi,iPhone 15,Credit Card,14,1500.0,0.9,0,0,2,0,2026-08-31 14:26:57
TXN17332,5626.21,Pune,Unknown Web Client,Credit Card,16,8000.0,0.7,1,0,1,0,2026-08-31 16:36:00
TXN17333,103168.74,Mumbai,iPhone 15,Credit Card,3,12000.0,8.6,0,0,3,1,2026-08-31 03:17:20
TXN17334,2784.21,Bangalore,Samsung S24,UPI,10,2500.0,1.11,0,0,2,0,2026-08-31 10:48:11
TXN17335,112772.21,New York,Unknown Web Client,UPI,5,12000.0,9.4,1,1,4,1,2026-08-31 05:38:38
TXN17336,7338.44,Mumbai,Chrome Windows,Credit Card,7,8000.0,0.92,0,0,1,0,2026-08-31 07:48:03
TXN17337,3121.56,Delhi,Chrome Windows,Debit Card,14,5000.0,0.62,0,0,2,0,2026-08-31 14:10:48
TXN17338,14401.83,Pune,iPhone 15,Net Banking,8,8000.0,1.8,0,0,2,0,2026-08-31 08:51:51
TXN17339,1949.13,Pune,iPhone 15,Credit Card,9,2500.0,0.78,0,0,1,0,2026-08-31 09:38:35
TXN17340,718.46,Delhi,Safari macOS,Debit Card,10,1500.0,0.48,0,0,1,0,2026-08-31 10:00:49
TXN17341,5953.8,Delhi,Samsung S24,Credit Card,15,3500.0,1.7,0,0,1,0,2026-08-31 15:35:50
TXN17342,15676.72,Delhi,Chrome Windows,UPI,20,3500.0,4.48,0,0,1,0,2026-08-31 20:58:48
TXN17343,2744.59,Bangalore,Samsung S24,Credit Card,18,3500.0,0.78,0,0,1,0,2026-08-31 18:44:03
TXN17344,5922.46,Delhi,iPhone 15,UPI,16,12000.0,0.49,0,0,1,0,2026-08-31 16:30:31
TXN17345,7022.64,Delhi,Chrome Windows,UPI,15,3500.0,2.01,0,0,1,0,2026-08-31 15:20:50
TXN17346,17450.54,Singapore,Android Device,UPI,3,1500.0,11.63,1,1,1,1,2026-08-31 03:17:50
TXN17347,4776.22,Delhi,Safari macOS,Credit Card,22,8000.0,0.6,0,0,1,0,2026-08-31 22:16:27
TXN17348,30973.92,Bangalore,iPhone 15,Net Banking,11,5000.0,6.19,0,0,1,0,2026-08-31 11:21:55
TXN17349,8929.44,Singapore,Unknown Web Client,Debit Card,23,1500.0,5.95,1,1,4,1,2026-08-31 23:30:54
TXN17350,806.88,Dubai,Android Device,Credit Card,12,2500.0,0.32,1,1,11,1,2026-08-31 12:56:37
TXN17351,83223.24,Mumbai,Chrome Windows,Debit Card,2,8000.0,10.4,0,0,2,1,2026-08-31 02:12:28
TXN17352,7202.92,Delhi,Safari macOS,UPI,13,5000.0,1.44,0,0,1,0,2026-08-31 13:33:03
TXN17353,14204.99,Bangalore,iPhone 15,Debit Card,14,12000.0,1.18,0,0,2,0,2026-08-31 14:52:53
TXN17354,53113.11,Pune,Unknown Web Client,Debit Card,6,8000.0,6.64,1,1,1,1,2026-08-31 06:56:55
TXN17355,7258.98,Kolkata,Android Device,Credit Card,16,1500.0,4.84,1,1,9,1,2026-08-31 16:49:05
TXN17356,7811.37,Hyderabad,Android Device,Credit Card,14,8000.0,0.98,1,0,1,0,2026-08-31 14:23:54
TXN17357,2531.4,Hyderabad,iPhone 15,Debit Card,9,5000.0,0.51,0,0,2,0,2026-08-31 09:28:58
TXN17358,8679.96,Mumbai,Samsung S24,Net Banking,13,12000.0,0.72,0,0,1,0,2026-08-31 13:16:45
TXN17359,8624.11,Mumbai,Chrome Windows,Debit Card,10,8000.0,1.08,0,0,1,0,2026-08-31 10:01:38
TXN17360,8758.61,Mumbai,iPhone 15,UPI,19,12000.0,0.73,0,0,1,0,2026-08-31 19:56:06
TXN17361,1627.12,Bangalore,Samsung S24,Net Banking,14,1500.0,1.08,0,0,1,0,2026-08-31 14:10:32
TXN17362,1970.25,Kolkata,Samsung S24,Credit Card,13,1500.0,1.31,0,1,1,0,2026-08-31 13:03:20
TXN17363,7348.08,Mumbai,Chrome Windows,Net Banking,22,5000.0,1.47,0,0,2,0,2026-08-31 22:27:43
TXN17364,3061.69,Bangalore,iPhone 15,Credit Card,16,5000.0,0.61,0,0,1,0,2026-08-31 16:39:38
TXN17365,6019.17,Delhi,Safari macOS,Net Banking,20,2500.0,2.41,0,0,2,0,2026-08-31 20:10:18
TXN17366,4757.65,Hyderabad,Safari macOS,Net Banking,10,3500.0,1.36,0,0,2,0,2026-08-31 10:02:50
TXN17367,7994.52,Delhi,Safari macOS,Net Banking,9,8000.0,1.0,0,0,1,0,2026-08-31 09:12:25
TXN17368,2319.33,Delhi,Safari macOS,Credit Card,9,1500.0,1.55,0,0,1,0,2026-08-31 09:23:20
TXN17369,30909.69,Delhi,Samsung S24,Debit Card,23,12000.0,2.58,0,0,1,0,2026-08-31 23:29:39
TXN17370,2812.15,Pune,Safari macOS,UPI,22,5000.0,0.56,0,0,1,0,2026-08-31 22:58:10
TXN17371,3198.42,Mumbai,Chrome Windows,Net Banking,10,3500.0,0.91,0,0,1,0,2026-08-31 10:56:00
TXN17372,1351.74,Hyderabad,Samsung S24,Debit Card,7,3500.0,0.39,0,0,1,0,2026-08-31 07:20:37
TXN17373,5400.54,Hyderabad,Samsung S24,Net Banking,21,5000.0,1.08,0,0,2,0,2026-08-31 21:39:12
TXN17374,1736.07,Bangalore,Safari macOS,Debit Card,19,1500.0,1.16,0,0,2,0,2026-08-31 19:30:32
TXN17375,4922.29,Bangalore,Samsung S24,Credit Card,19,5000.0,0.98,0,0,2,0,2026-08-31 19:19:46
TXN17376,68667.49,Hyderabad,Samsung S24,UPI,3,8000.0,8.58,0,0,1,1,2026-08-31 03:26:26
TXN17377,27824.49,Delhi,Chrome Windows,UPI,2,5000.0,5.56,0,0,1,1,2026-08-31 02:23:07
TXN17378,3848.27,Mumbai,iPhone 15,Net Banking,8,5000.0,0.77,0,0,2,0,2026-08-31 08:47:33
TXN17379,1101.29,Hyderabad,Chrome Windows,UPI,19,2500.0,0.44,0,0,2,0,2026-08-31 19:58:04
TXN17380,13933.84,Pune,iPhone 15,Credit Card,11,12000.0,1.16,0,0,2,0,2026-08-31 11:07:30
TXN17381,21479.1,Pune,Chrome Windows,Net Banking,16,12000.0,1.79,0,0,1,0,2026-08-31 16:31:07
TXN17382,2763.11,Hyderabad,Unknown Web Client,Net Banking,7,3500.0,0.79,1,0,2,0,2026-08-31 07:32:11
TXN17383,5962.33,Bangalore,Chrome Windows,Credit Card,18,5000.0,1.19,0,0,2,0,2026-08-31 18:49:14
TXN17384,4272.43,Delhi,iPhone 15,Net Banking,10,8000.0,0.53,0,0,1,0,2026-08-31 10:40:33
TXN17385,4609.0,Chennai,Unknown Web Client,Debit Card,2,1500.0,3.07,1,1,4,1,2026-08-31 02:22:40
TXN17386,9605.41,Delhi,iPhone 15,Credit Card,17,8000.0,1.2,0,0,1,0,2026-08-31 17:30:30
TXN17387,10252.83,Bangalore,Safari macOS,Net Banking,14,12000.0,0.85,0,0,3,0,2026-08-31 14:26:55
TXN17388,33476.47,Chennai,Android Device,Debit Card,3,3500.0,9.56,1,1,2,1,2026-08-31 03:15:58
TXN17389,1842.87,Mumbai,Samsung S24,Net Banking,12,2500.0,0.74,0,0,1,0,2026-08-31 12:52:30
TXN17390,103368.1,Kolkata,Unknown Web Client,UPI,15,12000.0,8.61,1,1,1,1,2026-08-31 15:41:54
TXN17391,49842.01,Mumbai,Safari macOS,Net Banking,10,8000.0,6.23,0,0,1,0,2026-08-31 10:42:15
TXN17392,2135.81,Bangalore,Samsung S24,UPI,22,2500.0,0.85,0,0,2,0,2026-08-31 22:38:14
TXN17393,4078.53,Chennai,Safari macOS,Credit Card,11,3500.0,1.17,0,1,1,0,2026-08-31 11:22:38
TXN17394,7099.62,Hyderabad,Samsung S24,UPI,10,12000.0,0.59,0,0,1,0,2026-08-31 10:27:03
TXN17395,6825.02,Bangalore,Safari macOS,Net Banking,10,8000.0,0.85,0,0,2,0,2026-08-31 10:22:45
TXN17396,11802.58,Pune,Samsung S24,Debit Card,9,12000.0,0.98,0,0,1,0,2026-08-31 09:32:36
TXN17397,2254.99,Delhi,Samsung S24,Net Banking,9,3500.0,0.64,0,0,2,0,2026-08-31 09:25:32
TXN17398,44449.04,Kolkata,Unknown Web Client,Credit Card,5,8000.0,5.56,1,1,4,1,2026-08-31 05:41:03
TXN17399,2680.52,Mumbai,iPhone 15,UPI,0,5000.0,0.54,0,0,5,1,2026-08-31 00:39:37
TXN17400,10258.47,Delhi,iPhone 15,UPI,8,5000.0,2.05,0,0,1,0,2026-08-31 08:16:56
TXN17401,11259.25,Dubai,Android Device,Net Banking,8,2500.0,4.5,1,1,1,1,2026-08-31 08:54:41
TXN17402,1066.16,Mumbai,Chrome Windows,Net Banking,10,1500.0,0.71,0,0,1,0,2026-08-31 10:05:51
TXN17403,1912.7,Bangalore,Samsung S24,Net Banking,19,2500.0,0.77,0,0,1,0,2026-08-31 19:48:09
TXN17404,2366.57,Pune,Samsung S24,Debit Card,21,3500.0,0.68,0,0,2,0,2026-08-31 21:38:49
TXN17405,16425.48,Delhi,iPhone 15,Debit Card,17,8000.0,2.05,0,0,1,0,2026-08-31 17:10:58
TXN17406,4366.34,Delhi,Samsung S24,UPI,11,3500.0,1.25,0,0,1,0,2026-08-31 11:03:35
TXN17407,5500.31,Pune,Safari macOS,UPI,16,8000.0,0.69,0,0,1,0,2026-08-31 16:10:56
TXN17408,18678.99,London,Chrome Windows,Credit Card,9,12000.0,1.56,0,1,2,0,2026-08-31 09:08:20
TXN17409,3792.56,Mumbai,Chrome Windows,Debit Card,11,3500.0,1.08,0,0,2,0,2026-08-31 11:07:37
TXN17410,8867.06,Pune,Chrome Windows,Debit Card,10,8000.0,1.11,0,0,1,0,2026-08-31 10:48:27
TXN17411,10455.37,Mumbai,Safari macOS,Debit Card,16,12000.0,0.87,0,0,2,0,2026-08-31 16:47:27
TXN17412,1111.49,Pune,Safari macOS,Credit Card,13,1500.0,0.74,0,0,1,0,2026-08-31 13:23:47
TXN17413,13735.9,Pune,Chrome Windows,Credit Card,22,12000.0,1.14,0,0,3,0,2026-08-31 22:02:07
TXN17414,4020.49,Hyderabad,Chrome Windows,UPI,19,5000.0,0.8,0,0,2,0,2026-08-31 19:27:02
TXN17415,24818.99,Bangalore,iPhone 15,Credit Card,9,12000.0,2.07,0,0,2,0,2026-08-31 09:40:58
TXN17416,7222.42,Mumbai,Samsung S24,Credit Card,7,12000.0,0.6,0,0,2,0,2026-08-31 07:18:45
TXN17417,4621.66,New York,Samsung S24,Net Banking,7,2500.0,1.85,0,1,2,0,2026-08-31 07:14:55
TXN17418,7651.59,Bangalore,Safari macOS,Debit Card,22,8000.0,0.96,0,0,1,0,2026-08-31 22:03:33
TXN17419,2817.71,Hyderabad,iPhone 15,Credit Card,19,2500.0,1.13,0,0,3,0,2026-08-31 19:42:05
TXN17420,3488.79,Delhi,Chrome Windows,Debit Card,8,2500.0,1.4,0,0,1,0,2026-08-31 08:06:16
TXN17421,1455.27,Bangalore,Unknown Web Client,Net Banking,0,1500.0,0.97,1,0,5,1,2026-08-31 00:02:15
TXN17422,53483.6,Delhi,Chrome Windows,Credit Card,9,8000.0,6.69,0,0,1,0,2026-08-31 09:39:22
TXN17423,4945.42,Pune,iPhone 15,Net Banking,11,3500.0,1.41,0,0,1,0,2026-08-31 11:12:20
TXN17424,846.43,Mumbai,Safari macOS,Debit Card,20,2500.0,0.34,0,0,1,0,2026-08-31 20:22:20
TXN17425,1124.65,Mumbai,Safari macOS,UPI,19,1500.0,0.75,0,0,1,0,2026-08-31 19:20:02
TXN17426,5527.95,Pune,iPhone 15,Net Banking,13,8000.0,0.69,0,0,1,0,2026-08-31 13:28:29
TXN17427,4845.45,Bangalore,Safari macOS,UPI,10,8000.0,0.61,0,0,3,0,2026-08-31 10:18:11
TXN17428,7340.89,Delhi,iPhone 15,Credit Card,16,8000.0,0.92,0,0,1,0,2026-08-31 16:30:06
TXN17429,1750.26,Delhi,iPhone 15,Credit Card,13,1500.0,1.17,0,0,1,0,2026-08-31 13:35:14
TXN17430,10596.31,Bangalore,iPhone 15,Debit Card,12,8000.0,1.32,0,0,1,0,2026-08-31 12:52:03
TXN17431,2752.86,Bangalore,iPhone 15,Credit Card,13,2500.0,1.1,0,0,1,0,2026-08-31 13:58:37
TXN17432,1024.08,Chennai,Chrome Windows,Net Banking,18,1500.0,0.68,0,1,6,1,2026-08-31 18:21:13
TXN17433,1149.34,Pune,Samsung S24,UPI,18,1500.0,0.77,0,0,1,0,2026-08-31 18:07:02
TXN17434,24982.7,Kolkata,Unknown Web Client,Net Banking,1,12000.0,2.08,1,1,7,1,2026-08-31 01:46:04
TXN17435,1738.59,Singapore,iPhone 15,Net Banking,13,1500.0,1.16,0,1,2,0,2026-08-31 13:21:48
TXN17436,3678.4,Hyderabad,Safari macOS,UPI,16,3500.0,1.05,0,0,1,0,2026-08-31 16:10:48
TXN17437,12209.05,Mumbai,Unknown Web Client,UPI,19,12000.0,1.02,1,0,6,1,2026-08-31 19:17:34
TXN17438,7270.76,Hyderabad,Samsung S24,UPI,14,5000.0,1.45,0,0,1,0,2026-08-31 14:50:25
TXN17439,16373.78,Mumbai,iPhone 15,Credit Card,11,12000.0,1.36,0,0,1,0,2026-08-31 11:00:08
TXN17440,1518.4,Hyderabad,iPhone 15,Credit Card,16,1500.0,1.01,0,0,2,0,2026-08-31 16:47:34
TXN17441,3492.22,Mumbai,iPhone 15,Net Banking,9,5000.0,0.7,0,0,3,0,2026-08-31 09:45:34
TXN17442,3850.71,Bangalore,Samsung S24,Credit Card,9,5000.0,0.77,0,0,1,0,2026-08-31 09:17:40
TXN17443,4012.93,Chennai,Chrome Windows,UPI,8,5000.0,0.8,0,1,1,0,2026-08-31 08:43:07
TXN17444,7052.17,Delhi,Chrome Windows,Net Banking,8,8000.0,0.88,0,0,1,0,2026-08-31 08:50:08
TXN17445,8905.43,Hyderabad,Safari macOS,UPI,20,8000.0,1.11,0,0,1,0,2026-08-31 20:55:14
TXN17446,15974.22,Mumbai,Chrome Windows,Credit Card,18,12000.0,1.33,0,0,1,0,2026-08-31 18:46:59
TXN17447,3429.16,Chennai,iPhone 15,UPI,17,3500.0,0.98,0,1,2,0,2026-08-31 17:10:01
TXN17448,9784.04,Delhi,Chrome Windows,UPI,9,2500.0,3.91,0,0,1,0,2026-08-31 09:16:07
TXN17449,12707.97,Hyderabad,Safari macOS,Credit Card,11,12000.0,1.06,0,0,2,0,2026-08-31 11:42:26
TXN17450,2033.85,Bangalore,iPhone 15,Debit Card,16,2500.0,0.81,0,0,1,0,2026-08-31 16:42:21
TXN17451,8287.51,Delhi,iPhone 15,Credit Card,17,12000.0,0.69,0,0,1,0,2026-08-31 17:34:19
TXN17452,5946.08,Hyderabad,Safari macOS,UPI,9,12000.0,0.5,0,0,1,0,2026-08-31 09:25:15
TXN17453,1893.13,Pune,Chrome Windows,UPI,14,2500.0,0.76,0,0,1,0,2026-08-31 14:16:40
TXN17454,6041.76,Hyderabad,Safari macOS,Net Banking,15,5000.0,1.21,0,0,1,0,2026-08-31 15:55:46
TXN17455,1132.36,Bangalore,Safari macOS,Net Banking,20,1500.0,0.75,0,0,3,0,2026-08-31 20:44:49
TXN17456,1363.89,Hyderabad,Chrome Windows,UPI,15,1500.0,0.91,0,0,1,0,2026-08-31 15:29:59
TXN17457,3012.78,Dubai,iPhone 15,Net Banking,19,2500.0,1.21,0,1,3,0,2026-08-31 19:22:29
TXN17458,3078.88,Hyderabad,Safari macOS,Net Banking,10,2500.0,1.23,0,0,1,0,2026-08-31 10:51:39
TXN17459,1623.33,Delhi,iPhone 15,UPI,20,2500.0,0.65,0,0,1,0,2026-08-31 20:05:19
TXN17460,2235.11,Mumbai,iPhone 15,Credit Card,1,1500.0,1.49,0,0,3,0,2026-08-31 01:24:25
TXN17461,3924.47,Dubai,Safari macOS,Debit Card,20,2500.0,1.57,0,1,1,0,2026-08-31 20:59:41
TXN17462,3181.96,Delhi,iPhone 15,Credit Card,10,5000.0,0.64,0,0,2,0,2026-08-31 10:01:48
TXN17463,8631.1,Hyderabad,Samsung S24,Net Banking,7,12000.0,0.72,0,0,1,0,2026-08-31 07:46:41
TXN17464,4025.81,Mumbai,iPhone 15,UPI,14,2500.0,1.61,0,0,1,0,2026-08-31 14:41:26
TXN17465,4714.75,Delhi,Chrome Windows,Net Banking,17,5000.0,0.94,0,0,3,0,2026-08-31 17:28:17
TXN17466,3292.12,Delhi,Safari macOS,UPI,12,8000.0,0.41,0,0,1,0,2026-08-31 12:33:02
TXN17467,2856.41,Pune,Safari macOS,Debit Card,18,5000.0,0.57,0,0,3,0,2026-08-31 18:09:21
TXN17468,2262.66,Pune,Chrome Windows,Net Banking,22,2500.0,0.91,0,0,2,0,2026-08-31 22:40:02
TXN17469,3139.99,Bangalore,iPhone 15,Debit Card,18,5000.0,0.63,0,0,1,0,2026-08-31 18:15:44
TXN17470,16721.33,Singapore,Android Device,Credit Card,2,12000.0,1.39,1,1,10,1,2026-08-31 02:15:41
TXN17471,2966.53,Mumbai,Samsung S24,Credit Card,8,3500.0,0.85,0,0,1,0,2026-08-31 08:57:55
TXN17472,3545.65,Mumbai,Samsung S24,UPI,16,3500.0,1.01,0,0,2,0,2026-08-31 16:26:23
TXN17473,4487.04,Delhi,Chrome Windows,Net Banking,13,2500.0,1.79,0,0,2,0,2026-08-31 13:57:18
TXN17474,2225.78,Mumbai,iPhone 15,UPI,21,2500.0,0.89,0,0,3,0,2026-08-31 21:16:59
TXN17475,5375.11,Bangalore,Unknown Web Client,Debit Card,2,3500.0,1.54,1,0,2,0,2026-08-31 02:59:34
TXN17476,8854.64,Pune,Chrome Windows,UPI,14,5000.0,1.77,0,0,1,0,2026-08-31 14:17:13
TXN17477,6212.02,Delhi,Safari macOS,UPI,9,3500.0,1.77,0,0,1,0,2026-08-31 09:56:41
TXN17478,5603.21,Bangalore,Samsung S24,Net Banking,20,5000.0,1.12,0,0,3,0,2026-08-31 20:19:29
TXN17479,683.96,Delhi,Samsung S24,Net Banking,8,1500.0,0.46,0,0,1,0,2026-08-31 08:26:41
TXN17480,3006.03,Kolkata,iPhone 15,Net Banking,15,2500.0,1.2,0,1,2,0,2026-08-31 15:47:01
TXN17481,20331.22,Singapore,Unknown Web Client,UPI,3,5000.0,4.07,1,1,9,1,2026-08-31 03:15:33
TXN17482,5323.46,Pune,Samsung S24,Net Banking,13,3500.0,1.52,0,0,1,0,2026-08-31 13:07:56
TXN17483,1452.14,Mumbai,Samsung S24,UPI,17,1500.0,0.97,0,0,2,0,2026-08-31 17:59:18
TXN17484,32568.58,London,Android Device,Net Banking,3,3500.0,9.31,1,1,3,1,2026-08-31 03:26:52
TXN17485,7032.88,Hyderabad,Chrome Windows,Net Banking,19,3500.0,2.01,0,0,1,0,2026-08-31 19:56:12
TXN17486,3526.21,Pune,Chrome Windows,Credit Card,9,2500.0,1.41,0,0,2,0,2026-08-31 09:48:17
TXN17487,10041.74,Bangalore,Samsung S24,Credit Card,15,8000.0,1.26,0,0,2,0,2026-08-31 15:17:03
TXN17488,7721.36,Bangalore,Samsung S24,Net Banking,7,5000.0,1.54,0,0,1,0,2026-08-31 07:14:37
TXN17489,3999.27,Chennai,Samsung S24,Net Banking,15,3500.0,1.14,0,1,3,0,2026-08-31 15:05:11
TXN17490,4427.27,Pune,Chrome Windows,Credit Card,7,12000.0,0.37,0,0,1,0,2026-08-31 07:21:09
TXN17491,2047.53,Bangalore,Chrome Windows,Net Banking,14,2500.0,0.82,0,0,3,0,2026-08-31 14:36:26
TXN17492,4035.61,Pune,iPhone 15,Net Banking,11,2500.0,1.61,0,0,3,0,2026-08-31 11:57:35
TXN17493,8687.37,Pune,Safari macOS,Debit Card,11,12000.0,0.72,0,0,1,0,2026-08-31 11:24:52
TXN17494,4572.45,Hyderabad,Chrome Windows,Debit Card,6,5000.0,0.91,0,0,1,0,2026-08-31 06:51:29
TXN17495,2304.42,Mumbai,iPhone 15,UPI,7,3500.0,0.66,0,0,1,0,2026-08-31 07:54:49
TXN17496,16330.11,London,Chrome Windows,Debit Card,19,8000.0,2.04,0,1,3,0,2026-08-31 19:19:37
TXN17497,2938.98,Delhi,iPhone 15,Debit Card,18,1500.0,1.96,0,0,1,0,2026-08-31 18:01:41
TXN17498,1755.48,Delhi,Safari macOS,Debit Card,11,2500.0,0.7,0,0,1,0,2026-08-31 11:11:18
TXN17499,8485.52,Delhi,Safari macOS,Net Banking,10,8000.0,1.06,0,0,2,0,2026-08-31 10:17:15
TXN17500,6134.04,Chennai,Unknown Web Client,UPI,1,1500.0,4.09,1,1,7,1,2026-08-31 01:33:13
